Date,Asset_A,Asset_B,Asset_C,Asset_D,Asset_E,Asset_F
13-05-2022,76.7848586,189.7608753,64.21567692,137.4710516,148.4843753,95.18279769
17-05-2022,75.47736395,187.3397049,66.26795877,142.2462083,151.9645629,92.9877855
18-05-2022,75.59474298,191.9327525,67.58591416,138.1435722,148.0674091,97.85829629
19-05-2022,75.13852378,194.4941775,65.9212016,136.8011606,151.1617669,96.13749579
20-05-2022,76.90146657,190.3520306,66.49336969,136.0545176,147.201665,97.76117242
23-05-2022,76.21901253,,67.41753069,138.0722867,146.618163,96.94125088
24-05-2022,,185.6222925,66.21985011,141.8811257,149.3331,94.10471795
25-05-2022,77.08042459,182.4912446,64.75884635,145.5728426,144.8551028,94.54147984
26-05-2022,77.57695618,173.1765545,67.49978742,146.3434628,145.4689746,95.46016737
27-05-2022,77.10750614,176.4305034,66.97193349,,149.8438577,96.76469388
30-05-2022,78.4486284,181.9221673,69.65579492,138.59888,151.5743074,90.39220863
31-05-2022,79.84215077,174.9616026,71.37123213,134.0038218,,87.57458018
01-06-2022,80.73624119,180.3497766,72.07758748,139.8820853,154.4030469,89.64474412
02-06-2022,81.9382309,179.8311664,72.87139855,133.4192812,156.8981712,87.54793795
03-06-2022,79.97915175,185.2851416,70.29827384,130.762601,149.5535795,87.9658569
07-06-2022,80.60148106,185.4053473,70.64058211,134.4651646,152.7399816,85.17288663
08-06-2022,83.09448843,185.977993,73.1218686,135.1298034,150.5123673,86.70514921
09-06-2022,84.09038536,187.6538158,74.34545248,138.2244281,151.2068447,88.6977844
10-06-2022,81.89832244,183.8910457,74.61000462,140.0587642,154.9719103,90.29414474
13-06-2022,81.7718581,189.3281253,77.78081267,145.1624445,152.7960869,92.59790235
15-06-2022,82.51389262,183.9636045,77.39766298,146.1910194,146.4642453,96.1904698
16-06-2022,80.92673889,182.0592742,76.17563965,148.5719146,151.9330195,93.3382441
17-06-2022,78.1544494,184.3908376,76.44574307,145.8372757,156.3109067,
20-06-2022,,181.9882469,77.88763854,147.9312546,155.9230367,93.4949261
21-06-2022,76.05452686,185.4711892,74.5193991,146.4218895,159.2029614,96.10862297
22-06-2022,76.00454187,191.7951362,75.02774929,144.7193475,157.685014,94.45953607
23-06-2022,72.95789098,196.5926326,76.52520003,147.9130267,158.0199771,92.67451989
24-06-2022,73.96598857,187.0180046,75.98638299,151.2026989,157.4025617,91.13562823
27-06-2022,72.77031906,187.5502905,78.06644329,157.5397633,156.0609248,87.4512541
28-06-2022,74.56001816,192.3172684,,163.8857139,157.4159339,84.64535616
29-06-2022,74.02151059,185.9287347,83.51560646,,152.6140442,81.9805243
30-06-2022,73.95232075,189.2364561,81.92337537,160.3361923,151.6083907,81.35317147
01-07-2022,73.61022678,192.337383,83.60016223,167.6141767,152.7548514,81.87960075
04-07-2022,72.32175394,186.4514269,81.44887109,171.4105024,159.728495,82.74235143
05-07-2022,76.77004709,190.2840882,78.13519208,168.0771676,155.0183643,81.66553781
06-07-2022,75.79532433,191.5242542,74.13558669,171.0895691,156.9892409,80.65291144
07-07-2022,77.71203938,194.5808941,75.11107019,166.6016086,159.4153086,80.87805706
08-07-2022,75.56402237,189.8218717,75.43451332,169.1282474,151.8880416,77.82892488
11-07-2022,76.24434678,190.4774031,74.50845839,163.5120478,153.4013478,79.67238183
12-07-2022,77.13425586,182.3017389,,160.159158,156.7312503,82.20872278
13-07-2022,77.06449376,,69.93263671,162.9536516,158.9907377,80.89835553
14-07-2022,75.94126967,172.4231041,69.91881279,167.2755358,158.6094491,80.06826527
15-07-2022,75.4185623,177.1155885,71.28427366,168.5862937,,82.53299112
18-07-2022,74.63554887,178.1824302,71.23341991,167.3296151,160.5141598,82.25433583
19-07-2022,79.09507195,177.8463511,71.66092788,158.4324221,153.6864599,83.43930299
20-07-2022,79.02664861,176.9591907,70.96557972,157.5569994,,83.22172375
21-07-2022,80.03994564,172.7362127,74.04765779,159.61109,152.92007,86.43472182
22-07-2022,83.58096304,171.7263066,72.14046846,158.2992261,150.1796576,87.46778882
25-07-2022,81.7247998,173.4851466,70.857742,158.1623846,159.4644021,88.63910446
27-07-2022,81.77722673,171.5454862,69.96430015,157.3809933,164.4102532,89.86743534
28-07-2022,81.20236118,174.7130172,,156.0680179,159.6334282,
29-07-2022,81.00313434,175.5165881,69.0301057,156.3172484,160.9689063,87.54073373
01-08-2022,80.61632014,176.8548117,,155.2046815,166.7880339,89.1979797
02-08-2022,79.11710431,180.7308624,69.50831465,160.7582525,160.4992946,89.45311453
03-08-2022,79.47987658,178.296619,68.28087085,151.8425241,160.7600384,86.79275429
04-08-2022,77.34458456,181.1822633,68.82366871,149.7249184,161.2104587,
05-08-2022,79.2334993,179.3773405,67.06898536,146.4225249,156.0255561,93.02474594
08-08-2022,80.44440468,180.8460574,65.17583894,147.1806663,157.4592371,93.084343
09-08-2022,79.42786329,177.8721735,65.3185834,147.4203676,161.8060819,92.41995121
10-08-2022,78.52043308,173.7690901,62.58866574,153.3547491,167.8578219,92.85126555
11-08-2022,79.03770716,174.1160407,59.21388065,160.7891652,166.7610217,94.02472008
12-08-2022,77.43611608,165.8577167,59.98489467,157.6333423,177.1404154,89.21770454
15-08-2022,80.92070283,164.5795033,61.53995799,157.588023,167.9735462,93.90241403
16-08-2022,81.62051665,157.9207112,60.8033199,158.3141272,169.4190287,92.01994222
17-08-2022,82.39848904,160.9497649,59.76955606,155.1090033,163.3864647,91.98795233
18-08-2022,83.77752062,165.1268563,61.25413505,157.4991634,163.7058143,
19-08-2022,82.53873745,161.5107795,,156.5088584,161.5207233,96.60770639
22-08-2022,84.76111355,163.1917553,57.43630312,152.2845479,163.5190474,96.36588802
23-08-2022,84.97838461,166.8110861,58.43517273,151.1745142,162.9513064,100.1639262
24-08-2022,86.97143678,170.5245896,58.43084588,147.3585877,159.537541,101.1523625
25-08-2022,86.51493865,171.3876607,59.96885784,151.1333504,156.457306,98.68959362
26-08-2022,89.33809029,174.4825134,56.74213468,158.2727359,163.969054,98.99234237
29-08-2022,90.2076707,171.5977447,54.73818123,159.1939599,165.7379675,98.66935827
30-08-2022,95.10258027,171.902856,54.74137255,159.5890665,158.6355623,95.96564399
31-08-2022,94.19548801,169.8438749,,160.1493628,160.7723347,96.79508169
01-09-2022,94.64892012,166.677187,56.4508624,164.8346686,159.9416374,96.81952911
02-09-2022,92.179586,166.7774574,56.68064249,169.5683041,159.9120526,98.13729543
05-09-2022,90.93216981,168.17643,56.89695729,169.0271542,163.1418289,98.58223222
06-09-2022,92.31135292,173.0178458,56.32599413,170.0438099,167.9187325,96.94797812
07-09-2022,94.88989618,174.1128564,58.54932884,172.7672588,164.2630882,98.78110441
08-09-2022,101.8951673,176.8548316,56.91723197,167.8015501,164.0916729,97.20950128
09-09-2022,,179.6901822,57.41101763,172.8381482,161.8021387,89.64740279
12-09-2022,99.21717031,191.7093637,55.97601657,180.282425,164.1679375,89.90884364
13-09-2022,101.0559764,182.9768469,56.70759308,185.4792106,163.1652634,88.63646778
14-09-2022,98.1763176,179.7750546,55.22041154,179.6477724,163.2356344,89.45664429
15-09-2022,99.53183161,186.3460847,,170.7462233,162.0836938,93.90011625
16-09-2022,98.25221127,184.6502745,56.3714149,173.7202753,161.6050626,98.63207103
19-09-2022,98.74247745,188.6839742,58.81319794,170.3666512,168.4435869,98.19532102
20-09-2022,101.4061696,189.7123468,58.38236238,171.5384899,178.4607845,96.13686436
21-09-2022,101.0950214,199.6400053,58.98511082,178.0704557,180.08965,97.51326373
22-09-2022,103.4224287,194.0248585,57.81771248,175.0924269,179.5855351,96.58146211
23-09-2022,105.6490064,199.893143,57.38423429,173.3872251,172.3678274,97.4984464
26-09-2022,100.6931924,208.5764077,57.51872784,174.5347147,169.0393262,95.85837443
27-09-2022,98.39335797,203.2242387,55.30537855,168.8208424,168.4530301,96.4303911
28-09-2022,94.52205442,207.1407266,53.32873123,165.5716481,,94.44398736
29-09-2022,99.22390539,202.0787355,54.11247599,165.6248691,162.8197083,97.21179453
30-09-2022,98.93270325,202.1704872,53.89861426,164.3311116,169.1834737,95.74881124
04-10-2022,103.3075796,200.8129734,53.08349671,166.7813204,,97.30258115
05-10-2022,99.05917868,188.6901255,52.08952658,178.2641293,169.7039133,94.19676234
06-10-2022,97.61101168,190.6347388,,178.6524703,166.7926827,96.00810451
07-10-2022,99.53516446,191.260684,51.29291613,174.8395266,171.652791,93.65978452
10-10-2022,99.95140709,198.2755472,51.84820793,180.9861865,170.6890523,94.24323067
11-10-2022,101.2529241,,49.1208532,173.7430358,168.4152025,96.62570183
12-10-2022,98.04875444,212.7108103,50.84110731,167.6580848,161.7091162,96.11362692
13-10-2022,101.3941865,213.2162239,52.53119378,165.1134398,161.413585,93.61186872
14-10-2022,103.3333911,212.589741,49.4546325,163.8961958,159.1374194,94.74647384
17-10-2022,104.3399242,211.5461558,50.78239875,161.3104353,165.79167,92.72604935
18-10-2022,102.5202091,209.1578594,52.10682765,161.1349605,173.3845086,91.7611291
19-10-2022,103.3193545,197.5509006,52.09177593,162.1933831,167.9780307,92.34257959
20-10-2022,102.5354448,196.4041442,50.38685297,166.4791792,163.2152101,95.4560852
24-10-2022,98.27383789,,51.65059063,166.8087592,162.0387563,95.49081535
26-10-2022,98.12047456,188.2401075,51.32360227,164.4152776,158.6844005,95.51673516
27-10-2022,97.70657689,182.3479084,52.01246618,168.5365331,159.4993107,97.24920074
28-10-2022,100.2723553,178.2162119,54.88251572,165.0405989,158.1490554,97.34249164
31-10-2022,94.64099353,175.1802533,55.21158682,158.2549433,159.2107588,98.85989123
01-11-2022,95.16908987,174.230185,53.92945688,162.9786794,163.2073211,101.495826
02-11-2022,92.39118016,174.2078323,53.46063328,167.5822291,158.8161403,100.6337784
03-11-2022,93.10079834,178.8786909,52.38948887,164.2125762,162.7198856,92.36417092
04-11-2022,93.9440124,176.2423316,52.94152964,162.5248861,159.7069137,90.44778272
07-11-2022,93.71186552,178.3050108,51.85878595,158.75054,168.2371907,93.15371359
08-11-2022,95.57507558,190.4247021,51.23019079,159.9992091,175.0044307,93.0471346
09-11-2022,92.56979843,192.1639971,49.56978141,166.8793723,174.4571903,92.23034296
10-11-2022,95.10556396,191.2392569,49.39122237,169.7617203,170.2022517,94.89299836
11-11-2022,,187.4567755,49.59465839,174.1064517,165.2371712,94.62415484
15-11-2022,89.73268866,186.4898194,46.25100134,177.6222196,168.7964977,89.64566294
16-11-2022,89.09469828,,46.53726447,177.5684038,168.6175617,86.24517421
17-11-2022,84.40128419,183.4718435,46.4701342,182.3243091,172.4741273,87.12195994
18-11-2022,84.91227887,183.8917378,45.56746119,185.6655414,181.9266967,86.95013161
21-11-2022,84.33646654,173.8962141,47.8647777,192.2912284,178.3682881,90.08611088
22-11-2022,86.9122855,173.763366,48.99734991,190.0243603,172.8293363,88.40765194
23-11-2022,88.29619897,178.3861071,47.6396303,181.7102642,173.609489,87.69707376
24-11-2022,85.19701047,176.5526911,48.62367079,186.4040721,178.5259344,85.73155635
25-11-2022,83.38574867,173.6179582,50.12188531,187.9781124,174.2749628,84.59005316
28-11-2022,84.44613276,167.5860329,50.27227718,186.5304643,174.373536,80.56376985
29-11-2022,86.20911258,159.7514192,50.71145835,185.3546098,180.2937078,79.76279546
30-11-2022,88.81801782,163.0237245,51.12519624,197.1370756,172.8796797,79.63543648
01-12-2022,91.4881301,162.2351855,48.44391505,193.912925,173.8448582,79.3401267
02-12-2022,91.25592726,165.3177415,48.2030645,189.7180877,171.4453511,83.57997037
05-12-2022,92.05591236,171.5970207,47.90069531,190.0656713,171.9260692,87.38596104
06-12-2022,95.01720953,175.4976256,49.59896133,195.6179214,174.925252,85.71929346
07-12-2022,94.26821628,173.0653499,49.99789553,206.7016425,,81.31345743
08-12-2022,95.13483857,173.6402196,49.61089812,210.0365924,171.3447502,81.08740531
09-12-2022,94.32885436,170.9193952,49.48423561,203.3027734,169.1461995,81.82633484
12-12-2022,93.00129809,167.8416135,50.73542667,213.2588368,175.1280251,80.04153049
13-12-2022,93.08589467,169.2297273,50.4860815,213.0910624,176.5156209,78.39472476
14-12-2022,91.45795397,165.6577367,49.58970677,208.5644252,180.1709025,81.47280537
15-12-2022,91.13118391,156.4589629,49.23303008,202.8737842,181.2442496,80.9237773
16-12-2022,88.745928,152.9380578,50.37609321,207.0546514,184.8560672,82.23929483
19-12-2022,88.29777352,151.7188312,50.98585162,208.2288034,182.9698601,80.30193093
20-12-2022,89.2610808,157.4439356,51.02698187,209.9627006,179.4041817,80.16352963
21-12-2022,87.92046074,155.4643243,51.25601559,216.6526535,182.7756245,79.46542883
26-12-2022,87.91450798,157.4073333,50.52338456,212.2429347,187.8722041,78.0998686
27-12-2022,88.19438952,156.6977873,50.26325304,219.4281785,183.5216413,80.3321589
28-12-2022,89.16570716,161.4551523,49.41467824,216.5144064,180.8241264,77.51877204
29-12-2022,88.84118893,166.0771951,49.03569325,228.1629214,180.0319972,78.07701732
30-12-2022,91.22627799,170.9107685,50.67125215,231.5097236,187.2684941,77.36042323
02-01-2023,86.4074349,163.4505838,49.29062292,226.1141665,189.8487518,78.13949004
03-01-2023,92.72760487,164.2462778,48.42715266,214.5969392,183.5073913,77.44878259
04-01-2023,91.14913296,166.8050331,47.23168107,218.1546333,183.2395337,78.82302305
05-01-2023,91.92096564,168.1446062,45.86110388,216.609312,182.4117354,77.37314826
06-01-2023,90.23243649,170.3526688,45.708137,216.0220161,178.2043373,79.19536822
09-01-2023,91.43120718,170.6196149,45.16182495,219.4187291,177.9021316,79.18142556
10-01-2023,91.97352069,168.1463668,46.77111142,223.9405709,176.9413269,77.10924365
11-01-2023,90.8133418,162.5064102,46.52523892,229.510915,175.7323486,78.18910534
12-01-2023,92.7986801,160.4732293,47.74363896,224.2099413,174.3708399,77.90942331
13-01-2023,92.5314925,169.1327174,48.68705945,230.6936208,179.5719508,75.27945372
16-01-2023,,167.5575805,48.503067,228.114257,178.337562,75.81012581
17-01-2023,91.90205344,,50.56942918,217.9118471,178.5860613,77.36665282
18-01-2023,91.88204152,163.4827997,50.86124916,212.8630896,178.4476046,79.3814905
19-01-2023,95.60033733,166.3452527,52.42066448,213.8764247,176.7166027,78.81256036
20-01-2023,97.47977405,170.6945968,53.90584349,209.7750695,,79.07314315
23-01-2023,98.118502,172.3707444,54.37444482,209.4895888,177.3705431,79.18469376
24-01-2023,97.27680062,175.3548319,55.21304105,210.9905921,177.7244205,81.57575894
25-01-2023,97.44703217,181.8787932,55.92426388,210.3095761,174.741376,80.28606482
26-01-2023,97.87105537,179.2398283,54.66679402,208.3143509,174.090903,79.57206566
27-01-2023,98.78953301,175.9280115,54.75129834,203.1869179,176.8078418,78.2754861
30-01-2023,96.70179305,172.147014,55.94952747,203.3573665,176.2427051,76.03813707
31-01-2023,98.03319873,171.300844,57.67969535,195.0402236,176.8834598,76.44537783
01-02-2023,95.93608608,176.2802938,56.87144169,192.4422954,177.5451349,78.9241931
02-02-2023,99.10413712,178.2125668,57.49569824,188.9483743,179.0982824,78.64245827
03-02-2023,97.61434759,180.0256728,57.69218429,188.1193563,181.1709901,77.28682489
06-02-2023,98.23249693,173.5472404,57.57925292,187.3919747,180.6124377,77.60657548
07-02-2023,100.2465432,171.2106461,58.01225193,191.0646951,177.3927129,78.552007
08-02-2023,99.7806373,164.9934477,58.28838724,197.192053,173.1398456,78.33777503
09-02-2023,100.5002553,168.9244027,58.94285808,192.8625877,176.7331429,80.56810684
10-02-2023,103.4251776,174.3490602,60.66601335,200.6265899,179.5264118,79.29132489
13-02-2023,104.6340173,177.1371344,61.64167765,197.5798922,181.9297846,78.86795737
14-02-2023,105.4199247,173.7120602,62.04924165,198.3406806,184.9541982,79.36638378
15-02-2023,101.9098937,178.9304486,64.38803276,200.4465151,184.4305707,80.02189257
16-02-2023,100.0475469,178.0957205,65.84311163,210.3268556,182.1994167,80.12948695
17-02-2023,102.1824018,173.8411588,65.74777287,208.1298556,178.6997033,78.1127561
20-02-2023,103.3880526,170.5576322,64.17361286,200.734011,174.8778527,81.79657149
22-02-2023,104.9212276,169.1585253,62.93142903,206.7977016,179.1873981,81.44325952
23-02-2023,106.2965287,169.3939213,,203.433626,177.4917661,81.65544775
24-02-2023,109.0809801,168.9150643,63.34839327,202.0438139,181.3073388,82.69534799
27-02-2023,108.5543373,164.2102108,62.09655873,197.6079434,180.7021863,81.67570548
28-02-2023,108.8593749,168.2606737,61.17990755,196.2693322,178.3305019,81.80136588
02-03-2023,106.6633017,167.8211569,60.36329734,193.0489783,174.4986616,80.72618469
03-03-2023,103.9796049,165.4926254,61.41440062,195.7379259,172.5158181,81.42939169
06-03-2023,100.6028865,169.2337596,61.24644197,196.1325008,177.4781969,81.01243632
07-03-2023,98.86212763,165.2960075,59.58987932,193.5394127,173.7007152,81.48023214
08-03-2023,101.9714638,159.977145,59.65071451,197.4716381,181.1238042,79.80738212
09-03-2023,98.84557531,164.112514,59.93974146,198.5577192,178.1511735,78.51623206
10-03-2023,98.28504976,170.3861674,59.38909081,191.3061997,180.8945233,76.40392451
13-03-2023,95.78242673,168.8796264,60.78578573,194.9016211,180.4413778,75.34874035
14-03-2023,94.66948481,168.7919103,60.29835803,195.7002028,,71.50064364
15-03-2023,95.02864908,164.9884725,61.65909622,201.2218154,174.8676958,71.09008665
16-03-2023,93.73603923,165.0725921,62.4197016,201.801002,174.5935278,70.35893894
17-03-2023,95.81635101,163.5681031,63.60143826,198.6863676,170.6187805,70.59944122
20-03-2023,98.79428127,163.2994312,62.22949057,197.9540282,164.9488553,70.69066661
21-03-2023,94.38984307,164.7013842,,201.2159912,165.4093881,72.49621901
22-03-2023,93.13824823,161.1499432,62.33578415,198.1947851,163.373453,76.28677108
23-03-2023,93.2856714,160.0482856,60.58788063,196.5287725,,78.05286936
24-03-2023,95.42399733,154.3384625,61.95118153,195.7360203,172.3888565,77.37676356
27-03-2023,94.59525083,153.304434,60.96318298,191.3148462,178.3101799,76.64417467
28-03-2023,94.59537306,153.0792786,60.24434435,188.4974542,175.9533369,78.00639158
29-03-2023,92.44475818,153.8415596,59.04751113,189.2233586,176.502796,75.41136123
30-03-2023,89.64775725,154.6402328,59.89919628,193.8497855,167.3222821,74.96612814
31-03-2023,,157.4977454,58.09511668,195.1569029,166.4461747,74.63904652
03-04-2023,88.94571076,152.7108644,58.8362649,195.0559629,166.8406466,75.54088248
04-04-2023,93.1237025,148.2325358,60.08890544,191.8910988,167.4214125,76.49853895
05-04-2023,94.51152764,149.8600043,60.75851028,196.1708859,167.3465135,75.38998249
06-04-2023,,143.8087734,61.64877858,197.9501775,167.6363328,74.79534753
07-04-2023,96.97596862,144.3935005,62.60994034,195.2314119,,75.49110022
10-04-2023,96.52467022,141.0427253,,198.8183926,159.4828387,74.31506867
11-04-2023,97.32019669,145.5358236,63.2338726,,161.0886391,76.13745019
12-04-2023,96.99145551,146.3230339,62.67731808,197.93106,165.4638884,77.09552615
13-04-2023,98.10311973,145.7402117,62.61916905,197.6089144,166.7503306,77.39081673
14-04-2023,98.07626591,149.3770738,62.22762727,195.7404322,166.3810218,78.02687731
17-04-2023,96.2513644,146.259867,62.86426832,206.1285255,170.1244015,77.32948772
18-04-2023,94.6139889,143.7634754,62.21294767,208.4031327,162.1716498,
19-04-2023,92.78931578,140.1939582,62.32109334,209.2649299,160.5663174,75.77345442
21-04-2023,94.6282158,137.8245703,60.80626223,211.3268719,158.1712781,76.56144786
24-04-2023,93.49750966,138.0481648,62.2469635,,158.1253395,76.8998724
25-04-2023,89.95937099,139.467167,63.10689403,216.9651103,151.2352087,76.28049859
26-04-2023,90.70934187,142.2046891,62.76326467,214.4921016,155.2872103,77.45458017
27-04-2023,93.49324344,137.0718846,62.19946348,218.1997401,154.5734795,77.21610306
28-04-2023,94.97620183,136.6555617,63.02625389,,155.6208592,76.17629442
01-05-2023,93.8681647,133.681487,62.15990335,212.9560234,,
02-05-2023,90.9266899,133.1860979,62.34062123,207.6547539,160.3885107,75.07305359
03-05-2023,90.71888949,139.4569351,63.81360391,214.0891298,154.479958,72.56978203
04-05-2023,90.46628478,140.3267609,62.80374454,214.7384389,154.8887773,72.59140118
08-05-2023,88.74887353,142.9072717,63.29185629,212.2922787,158.5013358,71.66598598
09-05-2023,89.76245188,148.5683754,63.71682979,211.3822457,158.2541167,71.33036792
10-05-2023,93.11351131,151.9775984,63.61827666,214.8803882,155.3065724,69.97975178
11-05-2023,93.5647072,150.6769301,63.00271946,213.7053985,153.492933,71.6997591
12-05-2023,93.90243127,146.8924316,64.55863092,207.5959043,152.3480537,70.77986159
15-05-2023,92.17983239,146.8626293,63.81289011,209.0318072,,70.19663642
16-05-2023,94.79297338,145.2538791,61.52578648,214.1670824,149.8129851,70.75523776
17-05-2023,94.68842779,140.883128,62.33858345,219.1420309,154.3920113,68.83548641
18-05-2023,93.62988076,,60.8657679,216.7782338,152.6092011,66.86603462
19-05-2023,93.78659544,142.4280614,61.73235175,222.3675252,151.1817741,67.40223715
22-05-2023,94.70938301,147.5244698,63.40517903,223.4035354,152.6324557,66.82938873
23-05-2023,95.01096688,146.5161015,64.22912918,229.0384309,152.1598434,65.65119314
24-05-2023,97.34092727,147.3955539,65.63113713,231.7579738,148.1757353,66.469697
25-05-2023,98.12738658,145.4927203,68.30895198,224.797833,148.0536728,65.41692114
26-05-2023,97.60938818,148.0917133,,232.7410147,147.8200695,65.08393292
29-05-2023,98.43163447,147.7818527,70.14544157,233.0751556,150.7636943,63.94349259
30-05-2023,99.45460905,144.3752102,72.46578008,235.8571118,147.892694,64.35712665
01-06-2023,96.91577969,144.3940604,75.03798997,229.611405,150.8574086,66.09744143
02-06-2023,99.18248419,,77.72250675,,150.6225815,63.66368085
05-06-2023,98.62526902,146.3810855,76.9885832,237.2347439,147.3452099,63.83259039
06-06-2023,98.12164259,149.5016279,74.93449953,246.5121422,143.5473036,64.95168861
07-06-2023,99.63541616,145.2316928,74.13540974,253.5150582,149.1582477,64.43015545
08-06-2023,101.1641527,142.8419269,75.20835909,256.4265504,148.7408551,62.9984628
09-06-2023,99.78663749,144.7268327,75.4778441,248.6087338,151.5862799,63.55406328
12-06-2023,101.4289292,142.6854058,75.19634045,249.3658607,146.4683652,64.85266791
13-06-2023,100.3325877,143.4287147,,246.5105739,154.2537297,66.03366376
14-06-2023,104.0239701,136.5448672,73.86210623,247.7676688,157.0711575,66.54332391
15-06-2023,102.3425392,144.0164564,74.1001923,241.8394515,156.3315401,66.70025135
19-06-2023,102.8736509,143.2971849,75.78739091,240.9196543,155.4368051,65.52764418
20-06-2023,101.3058201,146.7763152,76.65032986,238.5240308,157.7826516,66.6878045
21-06-2023,105.8497825,145.8460533,77.74153901,236.0044234,159.9827151,67.79476446
22-06-2023,103.2716609,147.1140346,80.25628001,233.5583028,160.6307388,66.27879445
23-06-2023,104.3960058,151.5625265,80.18221424,233.0171261,160.7299403,66.78845151
26-06-2023,102.9033299,155.1570017,79.16696041,234.4440986,162.5978379,67.6871888
27-06-2023,,154.584612,81.082033,222.8227347,156.9989324,68.90841971
28-06-2023,103.1837743,154.2282811,83.01360265,212.3213984,155.8959373,68.83263475
29-06-2023,105.7521927,157.3855394,83.97372416,210.9680986,150.823508,67.6795951
30-06-2023,109.2280485,164.7928722,83.73797464,210.2180267,152.7075721,67.02700654
03-07-2023,105.9141832,165.4925256,83.77378042,211.0972056,150.7046169,65.70355848
04-07-2023,106.5237219,172.0363107,81.66808799,208.1094525,146.0280173,65.66274256
05-07-2023,109.6757452,171.2744843,83.51859953,,143.7681271,
06-07-2023,106.0228609,174.6039245,85.35208553,208.8423089,144.2550876,68.19512698
07-07-2023,106.7319068,178.5190884,83.1471292,205.8577096,143.7206849,69.44265746
10-07-2023,106.7701514,177.1267806,84.62321039,210.1126066,140.4060358,70.81699441
11-07-2023,107.6980733,174.5510806,85.34098726,210.9403927,135.6747214,71.51291654
12-07-2023,106.0776394,178.6194794,83.63079807,213.3322926,135.9296075,71.01616258
13-07-2023,103.0743293,176.7919988,81.6470752,213.7113659,134.4051077,70.65342629
14-07-2023,99.17171582,173.7004374,82.28962669,222.7884275,133.7651225,70.42186774
17-07-2023,101.147978,171.3938363,81.66800408,225.5349502,133.3914224,70.71515125
18-07-2023,103.4218839,169.6263773,84.67330309,223.4239732,134.5921204,71.29384136
19-07-2023,104.0893384,172.600325,86.32036546,227.1818165,136.9258038,71.32336931
20-07-2023,103.0189912,174.4472958,,219.832008,137.3817919,70.9373694
21-07-2023,99.71610778,177.0139676,88.11951395,220.4457801,136.5562302,70.12284435
24-07-2023,100.8794866,178.5765754,90.50026914,221.9411092,136.678485,68.19776365
25-07-2023,98.69891738,176.5270872,92.06867155,222.6114635,135.8058285,69.97551453
26-07-2023,97.33430886,179.0588488,93.02575566,221.214448,131.3987845,73.09016607
27-07-2023,96.2313864,183.3650487,91.23917523,216.824344,134.320952,74.87259662
28-07-2023,95.88969718,185.581944,96.86306121,213.4880808,136.8016957,73.01715541
31-07-2023,94.47236989,187.3251371,94.76465326,214.0093115,142.2965656,74.19567649
01-08-2023,94.57337742,184.5262953,94.21019904,209.3288456,148.8436286,75.74455027
02-08-2023,93.43505764,185.3818223,91.13003751,216.82352,145.402304,75.16368395
03-08-2023,94.78308832,,92.14850346,205.4580748,144.4851065,75.92874087
04-08-2023,96.7755481,182.4001235,92.46385487,204.2111996,151.8005019,75.26618207
07-08-2023,97.02434386,176.4893868,93.9160486,204.7437401,151.73811,77.59782151
08-08-2023,97.96087393,170.7973979,90.68709158,206.9034627,152.5399273,78.19590039
09-08-2023,102.1493987,170.2131079,92.74188998,203.1960642,147.9602822,76.79282276
10-08-2023,99.79464408,168.4141608,91.28132503,207.8870274,148.4642013,77.85226898
11-08-2023,97.37269173,168.8412159,91.04580972,202.1749943,154.2600666,79.53197945
14-08-2023,98.76511714,168.4536626,92.77854125,199.9667234,158.2912703,79.87894829
15-08-2023,102.6496338,,93.3004515,202.5292872,156.423482,80.67684583
16-08-2023,102.155892,170.7427095,,206.8236719,155.2461877,80.59656683
17-08-2023,105.7248794,169.2290106,95.49653412,201.0987873,151.796927,
18-08-2023,105.9710782,168.553977,96.35369313,211.8175006,149.2735668,78.59280973
21-08-2023,104.5703795,173.5263909,95.73489449,208.1001392,143.6303932,79.44638994
22-08-2023,,,95.45445036,202.7220722,143.4441917,79.27474305
23-08-2023,103.8720869,173.0537055,95.89712739,204.8413891,147.8339015,80.57606242
24-08-2023,102.0128616,173.4085096,,203.4964273,148.9439329,79.97628392
25-08-2023,102.2194924,172.9182339,96.13238436,201.5589285,153.0733706,79.48588402
28-08-2023,105.4976,170.5334414,96.72581713,204.0406996,,80.83892453
29-08-2023,104.8925071,167.1977055,96.90916337,197.8897062,,81.22994648
30-08-2023,107.6910591,164.7117053,99.25920391,191.2321646,152.4831461,80.59355602
31-08-2023,105.118226,,99.0604599,189.0237262,150.3447695,82.29215447
01-09-2023,104.0378018,165.6081389,98.73866993,,145.2418818,81.19152041
04-09-2023,101.1514935,165.1612466,97.8211334,191.1110004,145.3938926,80.04355519
05-09-2023,101.3396287,167.5420007,98.53144593,197.2997735,,75.54598977
06-09-2023,102.9612212,166.6761732,99.17869921,202.1178922,138.681577,74.73920612
07-09-2023,103.1572328,168.8541685,97.89674669,203.3425091,,76.72535072
08-09-2023,105.7300774,163.7183236,97.58799214,204.8054522,140.3019988,73.57609319
11-09-2023,104.1881539,163.3499027,96.33964212,206.0424878,143.3241496,72.20475233
12-09-2023,104.69939,163.6729961,95.02004248,206.7830776,143.9513205,72.86769096
13-09-2023,103.6367555,163.814209,91.77055119,205.3511391,148.7062392,69.62527287
14-09-2023,104.4278699,158.4643033,91.38344418,204.4057524,150.6154661,68.94197237
